chunk_id,article_id,chunk_text,chunk_index,chunk_words,source,source_quality,published_at,company_tags,data_type,processed_at,prob_positive,prob_neutral,prob_negative,weighted_sentiment,sentiment_score,sentiment_label
eb6f64a037626834a2158150e1fd3407,968b28bbbfda161b744482918bfc1204,"Godrej Properties acquires 20-acre land in Bengaluru, aims Rs 1,350 cr revenue from housing project. Realty firm Godrej Properties Ltd has acquired 20 acres in Bengaluru to develop a housing project with an estimated revenue of Rs 1,350 crore.",0,39,economic_times,0.8,"Wed, 18 Mar 2026 13:37:26 +0530",sector,news,2026-03-18T08:36:45.434236,0.1266,0.8639,0.0095,0.1171,5.59,neutral
57f9b2d18c99bfe1c9231ff084f86275,89770a05ad1432ed9c7a82328403c6a8,"Global Markets Nikkei ends nearly 3 higher as AI, chip stocks rally. Japan's Nikkei share average ended nearly 3 higher on Wednesday, led by chip and artificial intelligence-related stocks, as concerns over the economic impact of surging oil prices subsided.",0,40,economic_times,0.8,"Wed, 18 Mar 2026 13:29:21 +0530",sector,news,2026-03-18T08:36:45.434236,0.9242,0.0271,0.0486,0.8756,9.38,positive
22ab1e2057241503ae6bbdf29df44552,100fcb0153064fbb08e04ed4c4f9b53c,"Manishi Raychaudhuri sees earnings revival as key for FII comeback in India. Foreign investors are favoring other emerging markets due to stronger growth and lower geopolitical risks, despite India's moderating valuations. While domestic investors benefit from financialization, a lack of supportive earnings and a need for sustained fiscal stimulus are key concerns for India's market outlook.",0,56,economic_times,0.8,"Wed, 18 Mar 2026 13:04:32 +0530",sector,news,2026-03-18T08:36:45.434236,0.9009,0.027,0.072,0.8289,9.14,positive
a4149513c8ac026dec158bb2cbcddfbd,b8c99c6a363e2d0651070f35b9a74432,"NSE said to set modest fee for its 2.5 billion India IPO. The National Stock Exchange of India is setting a modest advisory fee of around 0.65 for its upcoming IPO, potentially totaling 16.25 million. This contrasts sharply with higher averages paid by other companies, reflecting a trend of cost control in quasi-sovereign deals. Key banks have been appointed for the significant listing.",0,63,economic_times,0.8,"Wed, 18 Mar 2026 13:02:04 +0530",sector,news,2026-03-18T08:36:45.434236,0.2052,0.228,0.5668,-0.3616,3.19,negative
025f640a029091776d979279c9889847,22eddf008a6029e89f789bb879b478de,"Bitcoin trades near 74K supported by short liquidations and derivatives positioning. Bitcoin hovers around 74,000, buoyed by short liquidations and derivatives. Major cryptocurrencies like Ethereum and altcoins are also seeing gains. Traders are paying to maintain long positions above 73,000. All eyes are now on Federal Reserve Chair Jerome Powell's upcoming speech. The global crypto market capitalization has increased. Investors are watching for potential breakouts.",0,65,economic_times,0.8,"Wed, 18 Mar 2026 12:51:38 +0530",sector,news,2026-03-18T08:36:45.435797,0.8751,0.0822,0.0427,0.8323,9.16,positive
3d71ce063682c8acca317be4c7854161,faa8826e205a6c50b3877bc3442850a4,"RIL appoints 17 bankers for a potential Rs 40,000 crore Jio Platforms IPO. Jio Platforms has appointed 17 global and domestic investment banks, including Goldman Sachs and Morgan Stanley, to begin work on its mega IPO. With valuation estimates near 180 billion, even a 2.5 float could become India s largest-ever public offering.",0,53,economic_times,0.8,"Wed, 18 Mar 2026 12:44:51 +0530",sector,news,2026-03-18T08:36:45.435797,0.455,0.5309,0.014,0.441,7.21,neutral
ae392a5a58fda394cee497d68f364886,f4af9578d83b3c48aecd62aeb82f57ce,"Goldman warns of rupee at 95; pressure builds on RBI. Goldman Sachs predicts the Indian rupee could weaken to 95 against the dollar within a year due to the Iran conflict's impact. While inflation is currently stable, rising oil prices and a depreciating rupee might force the Reserve Bank of India to tighten monetary policy later.",0,56,economic_times,0.8,"Wed, 18 Mar 2026 12:36:35 +0530",sector,news,2026-03-18T08:36:45.435797,0.0232,0.0205,0.9563,-0.9332,0.33,negative
47d52d7c0cfe87480878bb6589e5e6ee,d4fef9636bfadfb854cc64b913545bfd,"Global Markets Australian shares end at one-week high as miners, energy stocks gain. Australian shares closed higher, marking a weekly peak, as mining stocks rallied. Investor sentiment remained cautious following the Reserve Bank of Australia's recent rate hike and warnings about inflation. Markets are now split on the likelihood of further rate increases, with upcoming employment data eyed closely. Major companies like BHP and Woodside announced new leadership.",0,68,economic_times,0.8,"Wed, 18 Mar 2026 12:28:04 +0530",sector,news,2026-03-18T08:36:45.435797,0.2797,0.0561,0.6641,-0.3844,3.08,negative
492ef0945cac6743736c7fe740a13853,263a0b416e754f2c49907d98dd9486ce,"Dipan Mehta urges caution despite early signs of market rebound. Markets show a tentative rebound, but sustainability hinges on external factors like oil prices and news flow. Experts caution against definitive bottom calls, emphasizing structural shifts for a sustained uptrend. Sector-specific insights reveal resilience in pharma, long-term potential in auto, and a shift towards cash flow discipline in real estate.",0,60,economic_times,0.8,"Wed, 18 Mar 2026 11:46:10 +0530",sector,news,2026-03-18T08:36:45.435797,0.94,0.0334,0.0267,0.9133,9.57,positive
2158a55e351314b474817c316da2067d,ed42ae6f240e134a7322974b64a7b687,"US Stock Market US stocks flash strong buy signal as sentiment resets, strategists turn optimistic. US stocks might be at a turning point. A key indicator from Barclays suggests a good time to buy. This signal has historically led to market rebounds. Investor sentiment has cooled, and positioning is light. Major Wall Street firms are also becoming more positive. This could lead to a potential stock market recovery.",0,68,economic_times,0.8,"Wed, 18 Mar 2026 11:05:03 +0530",sector,news,2026-03-18T08:36:45.435797,0.6865,0.0522,0.2613,0.4252,7.13,positive
49a61f399e9b83a1eeef05bfb8052e31,2b31a4bf2fdb37831582f9f8d8719332,"Buy L amp;T, PSU banks, and metals now; chemicals and EMS also attractive after correction: Sudip Bandyopadhyay. Market expert Sudip Bandyopadhyay sees current market dips as buying chances. He recommends L amp;T for its future order potential. PSU banks like SBI are strong long-term holds. Chemicals and agrochemicals are poised for growth despite headwinds. EMS sector benefits from policy changes. Metals, especially aluminium producers, are strong. KEI Industries requires patience. Investors can find opportunities in these sectors.",0,77,economic_times,0.8,"Wed, 18 Mar 2026 11:01:34 +0530",sector,news,2026-03-18T08:36:45.435797,0.537,0.4509,0.0121,0.5248,7.62,positive
a57c4838ce74746d89329694cd6c4754,a30a0254d29147d27199a81e5e57bc3f,"US Stock Market Sticky inflation to keep rate cuts at bay: Andrew Freris. Geopolitical tensions and volatile commodity markets are forcing investors to rethink traditional strategies, shifting focus from returns to resilience. Experts predict prolonged conflicts will drive structural changes in energy markets and favor defence stocks, while central banks remain cautious due to persistent inflation, limiting interest rate cuts.",0,60,economic_times,0.8,"Wed, 18 Mar 2026 10:31:56 +0530",sector,news,2026-03-18T08:36:45.435797,0.1788,0.0782,0.743,-0.5643,2.18,negative
0de3acc7b9319cbbaf24145e3e81ade5,83c24bdedb91da3791673ebdeedd6c71,"SBI mobilises Rs 6,051 crore from Tier II bonds to fund biz growth. The State Bank of India has achieved a remarkable feat by raising Rs 6,051 crore through its latest venture of issuing Tier II bonds compliant with Basel III standards. Boasting a competitive coupon rate of 7.05 percent, these funds are set to fuel the bank's ongoing growth initiatives.",0,61,economic_times,0.8,"Wed, 18 Mar 2026 09:55:15 +0530",sector,news,2026-03-18T08:36:45.435797,0.9042,0.0848,0.011,0.8932,9.47,positive
096ad88904fdfcea1882cb38ba25ed04,9162785d23625f5c8708f67234ba9aee,"GSP Crop Science IPO Day 3: NIL GMP, but NII subscription strong. Can it deliver gains on listing day? Check subscription status and highlights. GSP Crop Science IPO GMP: The Rs 400 crore GSP Crop Science IPO enters its final day with 96 subscription, led by strong NII demand while retail interest remains muted. With GMP at zero, listing expectations remain subdued.",0,62,economic_times,0.8,"Wed, 18 Mar 2026 09:54:50 +0530",sector,news,2026-03-18T08:36:45.435797,0.2721,0.1616,0.5663,-0.2941,3.53,negative
f7081e074c3984f81caad8bb4f47fb0e,ab4b83a1630c47b347a942ed1c11167c,Rupee falls 3 paise to 92.43 against US dollar in early trade. The Indian rupee opened at 92.42 against the US dollar on Wednesday. A plunge in global crude oil prices and positive opening at domestic equity markets prevented a sharper decline in the rupee.,0,45,economic_times,0.8,"Wed, 18 Mar 2026 09:49:08 +0530",sector,news,2026-03-18T08:36:45.435797,0.3028,0.0197,0.6775,-0.3746,3.13,negative
39f06d2de7bc36f6febae3640be69e52,e305185a64498defe39811fdef1e5483,"Global Market Yuan rally pushes Chinese firms to record FX hedging levels. Chinese companies are increasingly using foreign-exchange derivatives to hedge against a strengthening yuan, which threatens export earnings. Net outstanding forward settlement contracts reached a record 107 billion as the yuan appreciated significantly. This surge in hedging reflects a shift in currency dynamics, but increased dollar settlement positions expose companies to potential losses amid global uncertainty.",0,67,economic_times,0.8,"Wed, 18 Mar 2026 09:47:30 +0530",sector,news,2026-03-18T08:36:45.435797,0.85,0.0218,0.1282,0.7219,8.61,positive
5cff479edb54844ced0512ef32f7a5cd,5f0a44663879459872396d24d4091e53,"Crude price above 100 could dent India's earnings growth from Q1 FY27, warns Axis Securities. India's equity markets face a critical juncture as crude oil prices approach 100 per barrel. Axis Securities advises investors to hold positions and selectively add quality stocks, warning that sustained high crude could lead to earnings cuts from Q1 FY27. The firm highlights the economy's strong fundamentals but identifies crude oil as the primary near-term risk.",0,71,economic_times,0.8,"Wed, 18 Mar 2026 09:46:52 +0530",sector,news,2026-03-18T08:36:45.435797,0.0267,0.025,0.9483,-0.9215,0.39,negative
3ee7e3115b5d3c2066b181717fbb2e28,d0efa69797bb9ebadbcd95f4e10db97d,"Silver drops Rs 2,000, gold little changed as traders enter wait and watch mode ahead of US Fed meet; key levels for today. Gold and silver prices edged lower on March 18, 2026 as investors adopted a cautious stance ahead of the US Federal Reserve policy decision. While gold remained largely steady, silver declined nearly Rs 2,000. Analysts expect continued volatility, with key support and resistance levels guiding near-term trading strategies for both metals.",0,74,economic_times,0.8,"Wed, 18 Mar 2026 09:33:24 +0530",sector,news,2026-03-18T08:36:45.435797,0.0149,0.0178,0.9673,-0.9524,0.24,negative
57b24488865ea746f9e5a642707191eb,13fc2328e4f7603c13f0cdbb89aeaf73,"Global Market Japan exports extend growth streak, but oil price risks cloud outlook. Japan's exports saw a robust 4.2 year-on-year rise in February, defying expectations and signaling continued global demand. Despite a dip in shipments to the US and China, regional Asian markets showed resilience. However, surging energy costs due to Middle East tensions pose a significant risk, potentially impacting inflation and the nation's trade balance.",0,66,economic_times,0.8,"Wed, 18 Mar 2026 09:33:16 +0530",sector,news,2026-03-18T08:36:45.435797,0.2607,0.0225,0.7168,-0.4562,2.72,negative
a11cd7d9e79701282343fb0db5983281,388690dd7f3e986844b77e98485dca02,"US Stock Market Fed seen holding rates amid war-driven inflation risks and slowing growth. The US Federal Reserve is poised to hold interest rates steady amid escalating Middle East tensions, which are disrupting oil markets and supply chains. This geopolitical uncertainty complicates the Fed's balancing act between controlling persistent inflation and supporting a weakening economy. Investors will closely watch updated economic projections for signs of further deterioration.",0,67,economic_times,0.8,"Wed, 18 Mar 2026 09:23:27 +0530",sector,news,2026-03-18T08:36:45.435797,0.0325,0.054,0.9135,-0.881,0.6,negative
56f19dc99a4fad63117ba4fe84e8e86f,357bd2b814bd3681d9cbb814cfb0ad01,"ETMarkets PMS Talk Hidden gems lie in unloved sectors; contra opportunities emerging in pharma, auto ancillaries, select IT: ArunaGiri. Seasoned investors are finding attractive opportunities in overlooked sectors like pharma, auto ancillaries, and select IT, where temporary headwinds have created valuation gaps. TrustLine Holdings' Founder amp; CEO, N. ArunaGiri, emphasizes a disciplined, bottom-up value investing approach, highlighting the importance of margin of safety and identifying high-quality small-cap businesses at a discount for long-term wealth creation.",0,75,economic_times,0.8,"Wed, 18 Mar 2026 09:00:00 +0530",sector,news,2026-03-18T08:36:45.435797,0.3461,0.6419,0.012,0.3341,6.67,neutral
5d473e3d1994f19012828ea53219c75d,07781c1b4a831430faafab0be12003e5,"ETMarkets Smart Talk Underweight midcaps, long bonds, US tech; focus on diversification in volatile markets: 360 ONE Wealth s Sahil Kapoor. Amid global uncertainty, investors are advised to rethink portfolios with a focus on risk management. While Indian equities show a neutral outlook with earnings nearing a trough, macro risks like rising crude prices and geopolitical tensions persist. Experts suggest staying underweight on midcaps, long-duration bonds, and US tech giants.",0,70,economic_times,0.8,"Wed, 18 Mar 2026 09:00:00 +0530",sector,news,2026-03-18T08:36:45.435797,0.0314,0.0565,0.9121,-0.8807,0.6,negative
bd3b1fca72291f572582dcdbb474a449,0bad4365651b355e6b1612c900cb9d64,"Global Market Nikkei jumps nearly 2 as AI, chip stocks rally. Japan's Nikkei index surged on Wednesday, driven by technology stocks. Investors eased worries about rising oil prices, boosting market sentiment. Advantest and SoftBank Group saw significant gains. Shipping firm Mitsui OSK Lines and Mitsubishi Materials also experienced strong upward movement. Tokyo Electric Power also jumped on investment interest. Chugai Pharm was the sole decliner.",0,65,economic_times,0.8,"Wed, 18 Mar 2026 08:18:36 +0530",sector,news,2026-03-18T08:36:45.435797,0.9405,0.0291,0.0304,0.9101,9.55,positive
e3115a36957556ef005dd90a87785cb4,d203118206472b03c5e485794c608809,"Oil Price Today (March 18): Crude oil dips over 1 despite Iran war entering day 19. Here are two reasons why. Oil prices dipped Wednesday following a rise in US crude inventories. However, ongoing geopolitical tensions, particularly concerning the Strait of Hormuz, suggest prices may climb. Experts predict Brent crude could reach 120 or even 150 per barrel if the conflict persists. This could impact global economies and prompt policy intervention.",0,71,economic_times,0.8,"Wed, 18 Mar 2026 07:50:14 +0530",sector,news,2026-03-18T08:36:45.435797,0.0223,0.0246,0.9531,-0.9308,0.35,negative
784881631be5da411a3fa9e2d7b18a96,471cf3e4d76d4dae1e32e0294862a500,Pendency of Litigation(s) dispute(s) or the outcome impacting the Company. Maruti Suzuki India Limited has informed the Exchange about Pendency of Litigation(s) dispute(s) or the outcome impacting the Company,0,29,nse_announcements,0.9,17-Mar-2026 14:03:28,Maruti Suzuki,announcement,2026-03-18T08:36:45.437359,0.0182,0.8737,0.108,-0.0898,4.55,neutral
7b5498c65668abcfcc6ed4bbccb4e1c9,cd834b4a65a56146d6333beef09952df,Analysts Institutional Investor Meet Con. Call Updates. Maruti Suzuki India Limited has informed the Exchange about Investor Presentation,0,18,nse_announcements,0.9,17-Mar-2026 10:29:32,Maruti Suzuki,announcement,2026-03-18T08:36:45.437359,0.0291,0.9474,0.0235,0.0056,5.03,neutral
1c002107817bcba8c46bd755d82afed2,2e1ee787dcc8a008623ec77aadac3b74,General Updates. Maruti Suzuki India Limited has informed the Exchange about Maruti Suzuki Production Volume: February 2026,0,17,nse_announcements,0.9,01-Mar-2026 19:24:01,Maruti Suzuki,announcement,2026-03-18T08:36:45.437359,0.0242,0.9389,0.0369,-0.0126,4.94,neutral
9c6111acff0e6b0e67a70bfb1c0851ab,12b4bb8222b0c5effb16337fdddf9cf1,"Press Release. Maruti Suzuki India Limited has informed the Exchange regarding a press release dated March 01, 2026, titled Maruti Suzuki sales in February 2026 .",0,26,nse_announcements,0.9,01-Mar-2026 10:58:32,Maruti Suzuki,announcement,2026-03-18T08:36:45.437359,0.0287,0.9477,0.0235,0.0052,5.03,neutral
05833e1ff5334478109ff8fa61eedb82,fb8ed2ed93f3ee747a36ec1e59bb92bc,Copy of Newspaper Publication. Maruti Suzuki India Limited has informed the Exchange about Copy of Newspaper Publication,0,17,nse_announcements,0.9,20-Feb-2026 12:42:01,Maruti Suzuki,announcement,2026-03-18T08:36:45.437359,0.0206,0.9292,0.0502,-0.0295,4.85,neutral
477c3254b2f22037231a5a08c18e5ad9,4c4184b155e9d08cbe07a9b82bb3fefd,Investor Presentation. Maruti Suzuki India Limited has informed the Exchange about Investor Presentation,0,13,nse_announcements,0.9,28-Jan-2026 14:23:38,Maruti Suzuki,announcement,2026-03-18T08:36:45.437359,0.0285,0.9493,0.0222,0.0063,5.03,neutral
59bb9e923e22f1bbfeb82001de980216,1629f2800af7ceee32bcc7e0785dd64c,"Outcome of Board Meeting. Maruti Suzuki India Limited has submitted to the Exchange, the financial results for the period ended December 31, 2025.",0,23,nse_announcements,0.9,28-Jan-2026 14:11:42,Maruti Suzuki,announcement,2026-03-18T08:36:45.437359,0.0209,0.9401,0.039,-0.0182,4.91,neutral
c4d7bec8770440d95791dcb4622e158f,a75ceceadf173eb99ba3d4cba0b8f08e,Capacity addition. Maruti Suzuki India Limited has informed the Exchange about Board Approval for Land acquisition for Capacity Expansion,0,19,nse_announcements,0.9,12-Jan-2026 10:02:43,Maruti Suzuki,announcement,2026-03-18T08:36:45.438922,0.6268,0.3637,0.0095,0.6172,8.09,positive
63aac6d1af7d18c3680527e560e0fca4,bc2d67fd67af54d552c76df0d078cb38,"Trading Window. Maruti Suzuki India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",0,24,nse_announcements,0.9,25-Dec-2025 16:17:06,Maruti Suzuki,announcement,2026-03-18T08:36:45.438922,0.0223,0.5916,0.3861,-0.3638,3.18,neutral
c8699fd56a4c62cf0ed70229092d0ab8,71cd0f759972bf87d8b1debbd8f7f0ef,"Cessation. Tata Motors Passenger Vehicles Limited has informed the Exchange regarding Cessation of Mr Om Prakash Bhatt as Non- Executive Independent Director of the company w.e.f. March 08, 2026.",0,29,nse_announcements,0.9,08-Mar-2026 11:31:20,Tata Motors,announcement,2026-03-18T08:36:45.438922,0.0196,0.9452,0.0353,-0.0157,4.92,neutral
781d17f5ac50d60b586055a8c61ffba6,80381f9886d046d9d802b00fa50d63aa,"Press Release. Tata Motors Passenger Vehicles Limited has informed the Exchange regarding a press release dated March 01, 2026, titled Tata Motors Passenger Vehicles Limited (formerly Tata Motors Limited) Monthly Sales - February 2026 .",0,35,nse_announcements,0.9,01-Mar-2026 12:51:26,Tata Motors,announcement,2026-03-18T08:36:45.438922,0.0294,0.9453,0.0252,0.0042,5.02,neutral
f4f502cb6f2c54a77a6b29fee6a7823f,a5ef5fcd79e8e4e4d4f6210bf5edb9da,"ESOP ESOS ESPS. Tata Motors Passenger Vehicles Limited has informed the Exchange regarding Allotment of 46,190 Ordinary Equity Shares.",0,19,nse_announcements,0.9,18-Feb-2026 17:39:48,Tata Motors,announcement,2026-03-18T08:36:45.438922,0.034,0.9511,0.0149,0.0191,5.1,neutral
34484e3abd157cb08ce7f47bebdea2f3,40b39ac74af16629bf04431c65b7dd71,Copy of Newspaper Publication. Tata Motors Passenger Vehicles Limited has informed the Exchange about Copy of Newspaper Publication,0,18,nse_announcements,0.9,06-Feb-2026 10:03:24,Tata Motors,announcement,2026-03-18T08:36:45.438922,0.0228,0.9416,0.0357,-0.0129,4.94,neutral
b11976a5919403276fa7e996010c7c64,28356a35caa56111467be49202daa4de,Investor Presentation. Tata Motors Passenger Vehicles Limited has informed the Exchange about Investor Presentation,0,14,nse_announcements,0.9,05-Feb-2026 16:09:26,Tata Motors,announcement,2026-03-18T08:36:45.438922,0.0354,0.9478,0.0168,0.0186,5.09,neutral
0c0a33601600f076ec225d84f303f5ff,4de9f3aa5d2a470e3a4a6e59246be753,"Outcome of Board Meeting. Tata Motors Passenger Vehicles Limited has submitted to the Exchange, the financial results for the period ended December 31, 2025.",0,24,nse_announcements,0.9,05-Feb-2026 15:59:02,Tata Motors,announcement,2026-03-18T08:36:45.438922,0.0224,0.9416,0.036,-0.0137,4.93,neutral
7c2fecfdd1dc74ee344f79f2a1485d94,dde05cc71b3ef88d74f438a57347a7eb,General Updates. Tata Motors Passenger Vehicles Limited has informed the Exchange about ESG Rating,0,14,nse_announcements,0.9,16-Jan-2026 17:07:34,Tata Motors,announcement,2026-03-18T08:36:45.438922,0.0275,0.9497,0.0228,0.0048,5.02,neutral
8af480c8ee311916e48e3e95891fb96c,cd537a1f9954419fb401a5675e5de838,"Certificate under SEBI (Depositories and Participants) Regulations, 2018. Tata Motors Passenger Vehicles Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",0,26,nse_announcements,0.9,05-Jan-2026 14:49:34,Tata Motors,announcement,2026-03-18T08:36:45.440484,0.0419,0.9417,0.0164,0.0255,5.13,neutral
c5230b637dc0779ba675ff1b5343848e,74962eaa560f13832e474d4e94357166,Shareholders meeting. Tata Motors Passenger Vehicles Limited has submitted the Exchange a copy Srutinizers report of Postal Ballot,0,18,nse_announcements,0.9,29-Dec-2025 20:45:33,Tata Motors,announcement,2026-03-18T08:36:45.440484,0.0367,0.9472,0.0162,0.0205,5.1,neutral
477f2998c17cf34bef8bdc92b839a8f7,bd0669177a836414209e9f7b1ef50d74,"Trading Window. Tata Motors Passenger Vehicles Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",0,25,nse_announcements,0.9,24-Dec-2025 20:54:15,Tata Motors,announcement,2026-03-18T08:36:45.440484,0.0239,0.6504,0.3257,-0.3018,3.49,neutral
5b89122328ae7d6153a1fb41e01ab77b,0ed8813c837a2ef671de4d8abf64a243,Updates. Mahindra Mahindra Limited has informed the Exchange regarding 'Transfer of Equity Shares by Mahindra Mahindra Employees Stock Option Trust to the Stock Option Grantees'.,0,25,nse_announcements,0.9,12-Mar-2026 18:15:37,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.440484,0.0391,0.9463,0.0146,0.0245,5.12,neutral
517c9278f883ec89f07e7bcbe9fcaee6,bbdf5fd1424456db55ebe9673cb4f68f,"General Updates. M M: Mahindra Mahindra Limited has informed the Exchange about Production, Sales and Export figures for the month of February 2026",0,23,nse_announcements,0.9,09-Mar-2026 17:45:25,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.440484,0.0347,0.938,0.0274,0.0073,5.04,neutral
eeb43bb59486b2f5d7f27da1ac066da9,87e5d926fc64f53e5d0097abf322553e,News Verification. The Exchange has sought clarification from Mahindra Mahindra Limited with respect to recent news item captioned Indonesia puts vehicle imports from Tata Motors and Mahindra Mahindra on hold.. The response from the Company is attached.,0,37,nse_announcements,0.9,04-Mar-2026 14:21:59,"Tata Motors, Mahindra & Mahindra",announcement,2026-03-18T08:36:45.440484,0.0191,0.5213,0.4596,-0.4405,2.8,neutral
450acaa3583238676b43239b18124f16,0b522637b9dc62072688e7dca57965dc,Rumour Verification - Regulation 30(11). Mahindra Mahindra Limited has informed the Exchange about Rumour Verification - Regulation 30(11),0,18,nse_announcements,0.9,03-Mar-2026 09:45:15,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.440484,0.026,0.9524,0.0216,0.0044,5.02,neutral
48ee9fadf5c0ce92f8d5b559b2f48d13,2b0f88e989b4fe42df4ead13d2efb770,Sale or disposal. Mahindra Mahindra Limited has informed the Exchange about Cessation of Blue Planet Integrated Waste Solutions Private Limited as an Associate of the Company,0,26,nse_announcements,0.9,02-Mar-2026 15:05:55,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.440484,0.0237,0.9491,0.0272,-0.0034,4.98,neutral
430cb431453a93705dea1ad0d3fac441,45e0ef61269c17ce570bfacbb5f9e252,Other Restructuring. Mahindra Mahindra Limited has informed the Exchange about Other Restructuring,0,12,nse_announcements,0.9,02-Mar-2026 13:11:10,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.440484,0.0236,0.906,0.0704,-0.0468,4.77,neutral
419ed6c6b6a8f27aae31bc3eeb2dabef,deec539960e92d38c7db4b623e03afea,"Press Release. Mahindra Mahindra Limited has informed the Exchange regarding a press release dated March 01, 2026, titled Three Press Releases issued by Mahindra Mahindra Limited .",0,27,nse_announcements,0.9,01-Mar-2026 11:27:38,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.440484,0.0276,0.9487,0.0237,0.004,5.02,neutral
922cc981ecd2496469d7ff2482813ec4,dbae0ef90d1dc09abc9ed16d5e262cbd,Copy of Newspaper Publication. Mahindra Mahindra Limited has informed the Exchange about Copy of Newspaper Publication regarding the Transfer of Ordinary (Equity) Shares of the Company to Investor Education and Protection Fund Authority,0,33,nse_announcements,0.9,24-Feb-2026 19:35:17,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.440484,0.0212,0.9476,0.0312,-0.0099,4.95,neutral
cb66e238d825bf02d5084620c5232e9a,58cc1bb84a9eef55171b282c73238f7f,"Product launch. Mahindra Mahindra Limited has informed the Exchange about Product launch by Mahindra Last Mile Mobility Limited, a subsidiary of the Company.",0,23,nse_announcements,0.9,12-Feb-2026 13:48:17,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.442045,0.0438,0.9437,0.0126,0.0312,5.16,neutral
4732dc2c22f0a8bb2a2706f159314027,7ada34e1dc7a5163c2f15d2bff2db4e3,Investor Presentation. Mahindra Mahindra Limited has informed the Exchange about Investor Presentation,0,12,nse_announcements,0.9,11-Feb-2026 13:31:35,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.442045,0.0284,0.9506,0.021,0.0074,5.04,neutral
637417f4ef03fd54a216f106fcd5f5f7,23ead4e40aba474db7b0e56e5fc7fe91,General Updates. Mahindra Mahindra Limited has informed the Exchange about Investor Presentation being made at the Press Analyst Meet,0,19,nse_announcements,0.9,11-Feb-2026 13:22:28,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.442045,0.0319,0.9492,0.0189,0.0129,5.06,neutral
286e346a06e51985854c2afff5efe8ce,1b63683a65bd6dccf351b797f6d40e8f,"Outcome of Board Meeting. Mahindra Mahindra Limited has informed the Exchange regarding Outcome of Board Meeting held on February 11, 2026.",0,21,nse_announcements,0.9,11-Feb-2026 11:54:15,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.442045,0.0251,0.9469,0.028,-0.003,4.99,neutral
e0f8f9de3a257be680c66c0f88c34f54,f2445de0be2e5d4f1b2229f21e145124,"Sale or disposal. Intimation by Mahindra Lifespace Developers Limited, a listed subsidiary of the Company, under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 ( SEBI Listing Regulations )",0,38,nse_announcements,0.9,10-Feb-2026 11:08:24,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.442045,0.0187,0.9271,0.0542,-0.0354,4.82,neutral
9007c6004ab551154d29d10289257810,6e7980d4f84e4f8f6f56bb3a48a29f56,Monthly Business Updates. Mahindra Mahindra Limited has informed the Exchange regarding Monthly Business Updates for the month of January 2026,0,20,nse_announcements,0.9,01-Feb-2026 10:39:35,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.442045,0.0235,0.9406,0.0359,-0.0123,4.94,neutral
0b428dde518798ac860f7334f2756f83,2bb9ade17ec3812f6e5d42e721a053e4,"General Updates. Intimation Under Regulation 30 Of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 ESG Ratings",0,18,nse_announcements,0.9,09-Jan-2026 17:24:03,sector,announcement,2026-03-18T08:36:45.443605,0.033,0.9507,0.0163,0.0167,5.08,neutral
43c77602c8b049bca56a4437a8396e56,bd5eee956719051bcdb6a2e6f8c35db2,Change in Management. Mahindra Mahindra Limited has informed the Exchange about change in Senior Management,0,15,nse_announcements,0.9,09-Jan-2026 09:19:19,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.443605,0.0231,0.5211,0.4559,-0.4328,2.84,neutral
4da424304c785bfb1807e83f25f43cb5,6e634aad08144d23bd9000da90d8d246,"Acquisition. Mahindra Mahindra Limited has informed the Exchange about Intimation by Mahindra Lifespace Developers Limited, a listed subsidiary of the Company, under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 ( SEBI Listing Regulations )",0,44,nse_announcements,0.9,02-Jan-2026 17:09:42,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.443605,0.0238,0.9061,0.0701,-0.0463,4.77,neutral
